[
 [34, 61, 85, 19, 87, 63, 87, 13, 18, 6, 82, 51, 7, 2, 95, 99, 50, 51, 45, 80, 45, 6, 48, 70, 61, 24, 77, 20, 24, 83, 43, 30, 94, 65, 97, 0, 12, 38, 6, 35, 41, 59, 54, 46, 52, 43, 34, 43, 77, 5, 42, 63, 43, 71, 18, 4, 35, 58, 93, 89, 34, 89, 62, 93, 58, 5, 20, 47, 75, 3, 8, 4, 31, 28, 99, 94, 64, 37, 31, 0, 97, 12, 48, 46, 7, 88, 71, 28, 78, 39, 12, 70, 16, 22, 77, 22, 86, 39, 38, 16, 53, 30, 80, 10, 37, 1, 4, 25, 91, 3, 61, 7, 18, 2, 4, 71, 39, 18, 99, 91, 67, 31, 43, 43, 29, 33, 17, 45, 93, 92, 72, 29, 64, 27, 64, 7, 94, 11, 80, 82, 10, 65, 82, 61, 56, 21, 95, 82, 76, 38, 50, 70, 5, 90, 2, 19, 1, 21, 29, 73, 29, 43, 1, 72, 45, 53, 25, 80, 34, 19, 89, 78, 0, 64, 71, 91, 40, 58, 62, 88, 83, 71, 22, 46, 70, 50, 52, 55, 80, 70, 58, 90, 31, 94, 45, 19, 17, 54, 17, 87],
 [9, 87, 53, 58, 13, 62, 27, 88, 88, 81, 95, 62, 73, 47, 72, 10, 82, 16, 98, 61, 27, 73, 54, 53, 22, 78, 48, 23, 12, 10, 31, 28, 64, 73, 55, 20, 89, 25, 71, 18, 86, 55, 57, 67, 59, 92, 85, 78, 70, 26, 53, 83, 88, 8, 91, 54, 89, 17, 63, 43, 37, 34, 83, 93, 97, 67, 80, 37, 43, 87, 81, 70, 40, 31, 75, 28, 32, 70, 87, 40, 98, 41, 81, 42, 50, 91, 93, 82, 80, 63, 81, 72, 30, 26, 61, 85, 73, 68, 79, 59, 59, 2, 52, 42, 68, 64, 52, 69, 23, 53, 48, 39, 85, 82, 78, 21, 51, 39, 83, 71, 60, 31, 15, 75, 87, 15, 62, 66, 77, 64, 44, 85, 92, 7, 90, 40, 3, 15, 14, 75, 51, 78, 53, 31, 15, 16, 60, 66, 66, 20, 30, 91, 38, 24, 88, 60, 11, 42, 27, 1, 79, 79, 28, 45, 20, 87, 70, 77, 16, 74, 43, 1, 53, 64, 52, 83, 90, 4, 76, 39, 4, 87, 33, 22, 38, 28, 60, 82, 43, 95, 18, 69, 49, 57, 67, 48, 76, 33, 89, 58],
 [73, 58, 92, 36, 24, 8, 39, 33, 49, 84, 52, 98, 46, 77, 50, 57, 50, 64, 38, 79, 42, 86, 84, 58, 31, 92, 2, 67, 62, 7, 8, 41, 38, 52, 59, 28, 12, 18, 82, 90, 84, 66, 94, 33, 29, 61, 19, 57, 60, 96, 42, 82, 39, 13, 32, 7, 36, 69, 7, 85, 30, 33, 31, 72, 91, 9, 27, 92, 68, 16, 81, 53, 38, 59, 96, 40, 94, 25, 2, 7, 23, 46, 45, 18, 31, 54, 97, 22, 80, 93, 11, 87, 16, 22, 62, 73, 3, 94, 79, 40, 8, 55, 90, 12, 33, 42, 53, 10, 0, 41, 64, 21, 93, 96, 76, 86, 99, 36, 10, 29, 56, 24, 40, 35, 92, 34, 53, 70, 10, 47, 79, 45, 19, 31, 87, 77, 56, 16, 2, 79, 63, 0, 55, 77, 99, 82, 80, 52, 52, 67, 44, 11, 86, 62, 48, 82, 6, 74, 15, 94, 81, 73, 49, 96, 79, 56, 32, 74, 86, 76, 47, 7, 28, 59, 8, 58, 22, 96, 2, 14, 32, 96, 15, 54, 81, 55, 84, 16, 91, 23, 38, 11, 83, 70, 54, 82, 91, 93, 23, 20],
 [37, 43, 31, 61, 30, 40, 72, 30, 11, 28, 38, 93, 98, 43, 83, 6, 76, 25, 84, 56, 42, 40, 18, 84, 90, 43, 45, 53, 10, 8, 66, 37, 31, 49, 85, 16, 70, 38, 61, 96, 84, 15, 32, 62, 73, 42, 96, 84, 31, 63, 83, 73, 11, 83, 17, 79, 39, 15, 42, 62, 36, 13, 56, 31, 63, 18, 0, 98, 39, 33, 58, 44, 82, 70, 95, 28, 10, 55, 83, 30, 76, 70, 84, 73, 8, 81, 5, 77, 65, 95, 17, 70, 0, 50, 37, 85, 2, 89, 70, 6, 25, 87, 64, 32, 68, 63, 80, 27, 95, 84, 38, 4, 47, 14, 37, 50, 25, 97, 5, 43, 24, 56, 55, 0, 48, 56, 5, 60, 33, 98, 38, 62, 36, 87, 72, 72, 13, 37, 44, 12, 11, 13, 31, 71, 89, 8, 15, 12, 24, 78, 44, 64, 7, 52, 6, 16, 71, 73, 83, 85, 37, 18, 63, 62, 57, 92, 12, 83, 89, 22, 68, 84, 29, 14, 41, 27, 49, 53, 37, 18, 25, 92, 36, 34, 56, 17, 11, 7, 76, 85, 23, 62, 80, 3, 68, 48, 8, 31, 19, 11],
 [73, 38, 29, 39, 48, 86, 37, 66, 59, 82, 73, 41, 53, 59, 8, 70, 49, 41, 93, 7, 83, 90, 30, 21, 3, 65, 41, 76, 19, 15, 42, 7, 40, 74, 27, 93, 81, 90, 51, 84, 25, 25, 43, 18, 43, 54, 5, 4, 65, 85, 86, 50, 14, 73, 87, 84, 40, 63, 45, 20, 30, 32, 60, 68, 61, 95, 84, 23, 83, 84, 94, 46, 32, 21, 27, 47, 51, 93, 42, 89, 64, 4, 19, 17, 8, 54, 94, 32, 18, 43, 62, 80, 31, 33, 86, 85, 72, 53, 65, 42, 18, 13, 97, 78, 75, 24, 65, 86, 0, 7, 14, 39, 21, 9, 23, 87, 84, 55, 28, 88, 76, 27, 31, 89, 77, 48, 16, 30, 64, 7, 87, 93, 45, 78, 71, 43, 59, 4, 67, 20, 36, 57, 5, 35, 37, 65, 67, 30, 1, 1, 6, 72, 1, 76, 67, 32, 41, 3, 3, 97, 87, 94, 58, 56, 31, 54, 17, 1, 71, 14, 45, 46, 40, 74, 79, 5, 15, 98, 16, 85, 27, 97, 99, 83, 44, 50, 92, 54, 90, 88, 61, 82, 46, 1, 42, 95, 17, 39, 27, 4],
 [36, 39, 25, 46, 6, 86, 25, 14, 19, 27, 52, 96, 11, 80, 94, 92, 98, 84, 82, 57, 95, 48, 43, 45, 49, 25, 18, 64, 93, 47, 54, 55, 67, 88, 50, 28, 82, 90, 61, 57, 12, 6, 20, 96, 47, 50, 46, 21, 10, 55, 3, 96, 18, 15, 7, 24, 96, 42, 9, 83, 61, 10, 34, 50, 82, 40, 86, 91, 12, 84, 47, 35, 90, 41, 68, 4, 35, 13, 8, 59, 41, 13, 7, 15, 94, 12, 65, 16, 13, 25, 24, 87, 57, 92, 4, 36, 38, 12, 25, 99, 4, 45, 56, 60, 88, 79, 82, 82, 13, 48, 21, 85, 27, 1, 4, 93, 63, 33, 77, 31, 42, 38, 33, 1, 0, 62, 30, 38, 90, 97, 44, 6, 67, 33, 63, 35, 90, 8, 74, 95, 97, 82, 98, 80, 59, 38, 1, 34, 75, 79, 55, 1, 76, 82, 25, 64, 86, 96, 66, 61, 5, 1, 11, 13, 51, 62, 15, 69, 58, 99, 32, 2, 76, 22, 56, 47, 52, 83, 49, 23, 96, 43, 27, 2, 34, 57, 66, 62, 47, 91, 94, 20, 70, 65, 9, 12, 60, 26, 59, 88],
 [36, 0, 85, 19, 1, 4, 59, 2, 16, 31, 10, 31, 69, 49, 14, 38, 98, 86, 7, 9, 47, 30, 10, 12, 1, 14, 4, 95, 20, 15, 98, 97, 15, 12, 44, 43, 78, 70, 30, 33, 39, 75, 70, 81, 82, 50, 83, 96, 14, 9, 25, 60, 69, 85, 78, 1, 44, 92, 96, 80, 0, 13, 88, 57, 65, 6, 6, 59, 13, 42, 63, 33, 72, 95, 34, 42, 1, 55, 77, 30, 51, 44, 1, 50, 73, 34, 21, 74, 73, 63, 88, 74, 33, 4, 70, 78, 71, 32, 17, 14, 1, 64, 81, 41, 37, 92, 72, 2, 9, 61, 98, 90, 4, 16, 73, 89, 87, 14, 71, 7, 8, 78, 6, 4, 77, 41, 51, 92, 19, 72, 33, 97, 82, 1, 78, 36, 17, 63, 60, 32, 74, 72, 50, 99, 13, 1, 21, 16, 16, 55, 49, 3, 41, 37, 43, 54, 90, 26, 59, 10, 45, 35, 92, 62, 93, 19, 78, 90, 39, 1, 66, 32, 11, 52, 55, 32, 19, 33, 69, 51, 24, 46, 86, 73, 64, 14, 30, 89, 86, 41, 21, 83, 83, 21, 40, 79, 67, 91, 6, 44],
 [29, 18, 85, 20, 60, 52, 0, 92, 35, 86, 17, 51, 59, 62, 59, 28, 22, 43, 36, 93, 26, 29, 68, 79, 14, 97, 91, 8, 22, 24, 81, 9, 97, 49, 75, 23, 70, 17, 47, 66, 3, 18, 32, 52, 8, 23, 74, 14, 93, 30, 96, 70, 84, 90, 84, 75, 50, 43, 33, 64, 69, 19, 7, 66, 71, 30, 80, 41, 17, 38, 76, 68, 62, 43, 8, 4, 30, 63, 29, 13, 10, 47, 70, 18, 36, 44, 33, 69, 59, 42, 75, 92, 55, 41, 56, 96, 11, 42, 37, 39, 28, 60, 77, 77, 11, 46, 58, 19, 55, 17, 65, 24, 56, 87, 80, 31, 66, 71, 99, 77, 18, 17, 39, 84, 87, 75, 89, 87, 33, 28, 48, 5, 89, 86, 4, 99, 44, 77, 83, 75, 4, 20, 74, 46, 51, 16, 72, 76, 75, 73, 14, 41, 66, 84, 76, 23, 63, 82, 57, 3, 62, 59, 93, 7, 58, 36, 42, 6, 80, 20, 36, 85, 83, 43, 13, 13, 66, 57, 26, 70, 94, 98, 67, 59, 96, 14, 6, 76, 86, 46, 57, 25, 59, 40, 52, 12, 13, 37, 23, 22],
 [87, 23, 20, 80, 70, 1, 83, 95, 6, 84, 41, 36, 46, 38, 57, 17, 85, 18, 66, 55, 14, 48, 88, 79, 74, 52, 66, 62, 90, 7, 7, 88, 82, 25, 64, 51, 62, 36, 18, 71, 85, 61, 31, 36, 79, 64, 84, 78, 60, 40, 72, 16, 10, 42, 76, 17, 38, 72, 64, 37, 67, 2, 43, 95, 16, 95, 1, 20, 76, 77, 40, 42, 12, 56, 14, 41, 69, 63, 16, 98, 42, 82, 73, 81, 45, 28, 50, 14, 32, 78, 84, 3, 55, 42, 69, 20, 60, 18, 23, 35, 9, 16, 94, 64, 32, 81, 19, 13, 90, 80, 90, 73, 33, 6, 28, 66, 78, 93, 16, 85, 63, 41, 66, 72, 55, 25, 74, 57, 43, 9, 87, 71, 37, 29, 79, 53, 31, 71, 97, 13, 41, 36, 22, 31, 1, 34, 71, 18, 11, 70, 53, 30, 85, 45, 42, 52, 25, 5, 75, 32, 38, 66, 52, 54, 5, 45, 21, 33, 89, 25, 7, 84, 60, 8, 92, 70, 30, 87, 21, 75, 74, 48, 63, 12, 33, 96, 42, 97, 20, 8, 86, 96, 36, 15, 91, 60, 78, 87, 29, 36],
 [37, 34, 53, 9, 48, 53, 18, 5, 87, 11, 92, 8, 64, 27, 45, 82, 53, 16, 84, 75, 96, 90, 69, 51, 28, 10, 19, 71, 88, 1, 93, 48, 70, 27, 5, 0, 96, 6, 52, 79, 84, 99, 8, 52, 20, 11, 47, 63, 22, 47, 22, 92, 49, 7, 35, 15, 63, 81, 62, 18, 74, 61, 41, 29, 55, 36, 81, 41, 61, 12, 78, 18, 94, 29, 75, 11, 94, 38, 76, 27, 80, 27, 80, 57, 65, 23, 7, 96, 50, 90, 58, 7, 74, 88, 90, 24, 88, 23, 96, 74, 80, 58, 24, 84, 50, 90, 71, 79, 7, 38, 34, 20, 84, 22, 65, 67, 25, 53, 52, 4, 10, 97, 23, 22, 76, 41, 85, 50, 55, 51, 54, 38, 99, 70, 47, 39, 93, 0, 3, 88, 8, 33, 91, 94, 14, 50, 80, 42, 22, 27, 79, 16, 60, 94, 33, 35, 76, 82, 16, 62, 59, 79, 89, 72, 98, 11, 26, 34, 75, 9, 71, 99, 95, 77, 93, 7, 75, 78, 17, 1, 54, 81, 41, 89, 95, 28, 56, 84, 20, 9, 41, 50, 95, 46, 29, 90, 82, 29, 9, 50],
 [83, 9, 48, 67, 93, 65, 68, 81, 25, 75, 73, 88, 32, 72, 61, 38, 97, 4, 26, 20, 85, 87, 90, 52, 11, 13, 66, 20, 75, 59, 17, 22, 59, 96, 96, 99, 50, 76, 81, 56, 62, 45, 90, 3, 84, 23, 43, 89, 1, 13, 31, 86, 23, 22, 18, 77, 48, 9, 13, 70, 15, 17, 95, 99, 24, 66, 7, 3, 36, 96, 50, 6, 93, 0, 11, 5, 26, 58, 95, 66, 18, 59, 89, 86, 64, 26, 54, 49, 22, 42, 62, 63, 67, 12, 35, 91, 1, 47, 30, 90, 48, 81, 37, 46, 77, 85, 67, 73, 0, 32, 22, 80, 84, 15, 18, 75, 88, 69, 11, 89, 73, 67, 99, 47, 32, 30, 81, 39, 90, 24, 86, 38, 33, 64, 72, 66, 9, 68, 59, 98, 25, 5, 94, 99, 7, 19, 90, 36, 47, 75, 39, 87, 3, 7, 63, 98, 60, 12, 65, 43, 71, 32, 81, 24, 77, 73, 31, 75, 47, 88, 83, 24, 85, 99, 11, 12, 6, 71, 76, 36, 7, 89, 61, 43, 73, 46, 87, 67, 84, 97, 37, 2, 5, 89, 53, 40, 13, 83, 29, 36],
 [43, 95, 68, 56, 16, 12, 20, 68, 80, 54, 55, 59, 6, 29, 12, 29, 7, 28, 51, 13, 57, 62, 89, 77, 27, 16, 66, 10, 98, 84, 37, 25, 3, 24, 48, 78, 7, 40, 76, 79, 83, 88, 95, 23, 19, 71, 57, 41, 26, 89, 60, 68, 74, 33, 24, 83, 31, 97, 1, 66, 83, 94, 22, 62, 52, 83, 4, 26, 49, 15, 93, 45, 98, 87, 73, 97, 10, 47, 52, 97, 42, 62, 87, 51, 88, 35, 14, 61, 63, 8, 34, 98, 21, 3, 63, 99, 71, 42, 15, 84, 92, 99, 65, 12, 8, 80, 92, 3, 8, 8, 71, 4, 39, 29, 29, 59, 41, 16, 91, 16, 69, 2, 17, 79, 14, 6, 25, 56, 33, 72, 22, 53, 6, 45, 20, 37, 24, 70, 82, 70, 27, 21, 66, 39, 3, 64, 68, 59, 28, 5, 72, 58, 8, 18, 54, 49, 54, 79, 4, 52, 41, 94, 64, 67, 52, 8, 82, 47, 26, 98, 59, 42, 79, 47, 23, 19, 46, 49, 8, 42, 56, 31, 47, 39, 79, 74, 2, 27, 61, 54, 91, 26, 44, 81, 23, 29, 31, 41, 39, 41],
 [21, 0, 66, 12, 64, 94, 24, 33, 70, 16, 36, 39, 44, 70, 13, 55, 1, 55, 37, 70, 27, 83, 48, 71, 90, 23, 74, 10, 0, 19, 34, 97, 42, 25, 72, 10, 79, 91, 66, 28, 84, 29, 68, 98, 18, 11, 96, 29, 97, 16, 78, 63, 69, 88, 4, 67, 58, 78, 45, 91, 5, 3, 82, 24, 42, 58, 68, 39, 50, 89, 93, 25, 70, 34, 49, 94, 48, 76, 10, 47, 19, 68, 52, 60, 77, 12, 89, 41, 12, 15, 31, 59, 80, 77, 95, 89, 48, 15, 61, 26, 88, 17, 53, 63, 0, 27, 39, 22, 99, 67, 13, 58, 49, 32, 22, 37, 97, 0, 33, 80, 20, 55, 47, 26, 38, 47, 9, 8, 73, 58, 1, 20, 8, 31, 63, 4, 57, 17, 77, 71, 3, 86, 25, 5, 70, 52, 86, 55, 33, 15, 29, 2, 4, 64, 0, 38, 86, 47, 22, 73, 34, 44, 62, 14, 96, 99, 74, 31, 81, 67, 21, 76, 42, 22, 63, 79, 84, 63, 56, 57, 93, 63, 3, 61, 6, 0, 26, 57, 79, 15, 7, 52, 37, 64, 23, 41, 37, 9, 95, 23],
 [88, 98, 30, 97, 62, 2, 73, 31, 78, 54, 41, 31, 51, 65, 58, 16, 2, 79, 68, 89, 75, 65, 42, 70, 3, 62, 79, 3, 45, 29, 27, 9, 69, 39, 6, 63, 19, 88, 79, 49, 39, 35, 12, 19, 73, 34, 70, 35, 81, 48, 99, 40, 60, 58, 2, 32, 50, 59, 53, 67, 17, 80, 82, 21, 68, 72, 90, 9, 46, 90, 0, 93, 15, 20, 96, 79, 92, 79, 9, 49, 17, 53, 52, 43, 6, 87, 47, 26, 21, 64, 83, 35, 45, 65, 20, 0, 97, 12, 8, 7, 40, 20, 76, 14, 20, 91, 12, 64, 59, 42, 14, 93, 14, 39, 82, 42, 87, 47, 87, 5, 79, 43, 3, 58, 30, 88, 3, 22, 69, 28, 80, 84, 84, 1, 49, 25, 88, 24, 90, 85, 32, 95, 82, 28, 70, 42, 51, 14, 24, 47, 2, 69, 47, 47, 56, 78, 65, 61, 87, 86, 57, 67, 36, 82, 98, 29, 39, 24, 5, 15, 35, 97, 97, 19, 54, 71, 49, 89, 16, 71, 78, 83, 37, 66, 21, 45, 79, 98, 69, 5, 36, 44, 67, 28, 84, 62, 95, 77, 49, 18],
 [34, 84, 27, 53, 85, 14, 2, 62, 59, 53, 71, 29, 50, 68, 21, 33, 56, 19, 48, 40, 28, 73, 32, 50, 66, 31, 27, 41, 12, 86, 78, 19, 25, 97, 9, 18, 30, 14, 9, 32, 56, 36, 53, 52, 79, 2, 74, 5, 65, 18, 54, 85, 22, 6, 44, 65, 93, 12, 53, 79, 51, 60, 27, 97, 2, 48, 35, 54, 74, 44, 93, 60, 47, 40, 50, 83, 24, 28, 29, 58, 21, 41, 8, 55, 3, 65, 92, 66, 8, 52, 82, 66, 25, 14, 21, 75, 44, 87, 66, 3, 83, 0, 86, 37, 25, 67, 30, 36, 17, 77, 64, 43, 81, 0, 78, 89, 24, 85, 46, 93, 41, 42, 45, 29, 12, 60, 43, 5, 40, 22, 2, 8, 99, 14, 39, 69, 9, 92, 60, 61, 70, 95, 63, 85, 37, 49, 4, 34, 83, 2, 89, 46, 32, 63, 79, 63, 81, 52, 26, 98, 8, 28, 53, 52, 54, 89, 70, 37, 34, 34, 0, 71, 99, 12, 89, 13, 68, 58, 59, 46, 50, 69, 76, 26, 34, 95, 96, 97, 11, 12, 87, 31, 45, 72, 19, 70, 38, 46, 77, 43],
 [96, 7, 51, 41, 20, 89, 31, 72, 44, 47, 17, 36, 49, 96, 2, 88, 44, 53, 51, 42, 22, 97, 85, 80, 2, 31, 50, 26, 40, 3, 26, 54, 84, 63, 55, 59, 64, 75, 98, 85, 61, 13, 97, 69, 88, 94, 27, 71, 65, 71, 85, 45, 57, 30, 28, 56, 8, 51, 3, 43, 53, 24, 59, 53, 25, 40, 16, 71, 81, 57, 13, 40, 3, 47, 93, 32, 21, 78, 64, 21, 82, 98, 48, 79, 87, 60, 12, 63, 15, 48, 35, 82, 3, 16, 80, 37, 72, 21, 28, 21, 25, 33, 86, 12, 8, 14, 66, 58, 0, 12, 29, 83, 3, 94, 40, 39, 30, 33, 54, 33, 90, 70, 90, 13, 4, 81, 23, 57, 34, 56, 47, 60, 39, 25, 59, 44, 12, 22, 58, 55, 50, 8, 42, 28, 53, 85, 76, 46, 43, 9, 45, 28, 87, 53, 52, 69, 94, 43, 35, 13, 50, 52, 17, 26, 51, 8, 48, 19, 77, 92, 94, 89, 94, 92, 90, 55, 41, 18, 1, 8, 21, 25, 92, 27, 79, 11, 58, 18, 54, 47, 44, 4, 99, 19, 4, 81, 25, 20, 29, 93],
 [23, 68, 78, 90, 67, 36, 50, 35, 90, 2, 26, 31, 30, 90, 76, 32, 91, 36, 65, 37, 84, 0, 17, 4, 65, 69, 40, 84, 74, 30, 28, 89, 9, 99, 10, 32, 44, 99, 85, 18, 52, 51, 8, 9, 55, 5, 81, 22, 6, 24, 62, 2, 24, 4, 17, 40, 0, 37, 52, 54, 88, 57, 87, 61, 45, 96, 34, 10, 70, 8, 60, 10, 93, 79, 28, 61, 18, 14, 9, 98, 90, 66, 5, 72, 9, 32, 81, 65, 11, 18, 55, 20, 34, 39, 51, 52, 88, 11, 49, 24, 70, 45, 9, 76, 7, 77, 87, 87, 81, 61, 9, 62, 71, 49, 27, 48, 2, 78, 43, 22, 3, 28, 28, 93, 69, 0, 54, 1, 12, 24, 13, 15, 28, 6, 12, 0, 67, 58, 9, 91, 74, 34, 75, 75, 1, 40, 24, 76, 0, 42, 50, 18, 49, 3, 76, 68, 88, 89, 85, 96, 64, 79, 54, 29, 89, 52, 14, 18, 75, 98, 95, 29, 99, 10, 90, 16, 71, 91, 45, 22, 29, 84, 94, 86, 17, 51, 33, 10, 28, 27, 76, 70, 33, 69, 22, 68, 64, 61, 92, 58],
 [45, 43, 81, 39, 6, 71, 40, 26, 50, 56, 40, 36, 77, 72, 76, 85, 37, 55, 66, 82, 78, 97, 66, 83, 27, 44, 30, 15, 7, 93, 28, 65, 80, 5, 23, 8, 31, 64, 98, 34, 9, 61, 46, 38, 17, 74, 9, 93, 81, 76, 43, 74, 41, 18, 47, 71, 92, 7, 5, 42, 80, 91, 68, 21, 55, 42, 18, 54, 45, 96, 46, 34, 67, 54, 15, 31, 30, 57, 38, 22, 8, 11, 55, 5, 26, 78, 51, 0, 40, 30, 6, 19, 19, 34, 18, 15, 28, 42, 48, 49, 6, 53, 39, 3, 8, 92, 17, 98, 28, 30, 46, 18, 45, 66, 84, 20, 16, 50, 60, 28, 8, 55, 74, 77, 72, 82, 62, 4, 21, 94, 36, 62, 7, 90, 89, 85, 87, 10, 15, 33, 59, 33, 40, 29, 15, 17, 12, 52, 54, 63, 61, 91, 60, 69, 66, 12, 48, 18, 89, 60, 1, 7, 78, 63, 51, 96, 58, 13, 99, 32, 28, 80, 88, 54, 14, 85, 67, 57, 80, 16, 56, 71, 93, 43, 59, 2, 26, 98, 19, 83, 63, 13, 34, 3, 84, 10, 84, 30, 70, 34],
 [54, 43, 18, 83, 12, 69, 80, 25, 76, 63, 63, 74, 42, 74, 42, 90, 5, 40, 18, 72, 5, 81, 99, 94, 6, 49, 20, 4, 27, 22, 66, 86, 72, 37, 39, 13, 53, 39, 35, 0, 45, 80, 41, 21, 15, 88, 71, 87, 79, 13, 79, 20, 39, 77, 91, 17, 82, 97, 50, 99, 43, 94, 45, 76, 97, 2, 98, 72, 90, 62, 98, 79, 97, 55, 83, 82, 38, 18, 2, 49, 54, 29, 33, 87, 28, 51, 43, 2, 58, 44, 38, 7, 35, 27, 15, 28, 68, 41, 0, 78, 79, 88, 57, 40, 57, 82, 75, 19, 33, 29, 36, 64, 9, 44, 54, 19, 95, 92, 89, 60, 9, 64, 2, 72, 72, 5, 59, 57, 19, 58, 86, 97, 89, 79, 71, 19, 53, 99, 81, 63, 97, 44, 93, 76, 64, 86, 31, 94, 66, 63, 5, 73, 68, 96, 37, 65, 69, 85, 42, 80, 8, 4, 30, 20, 4, 39, 69, 21, 10, 36, 18, 41, 21, 31, 99, 50, 90, 1, 97, 37, 98, 58, 0, 31, 63, 14, 19, 85, 99, 65, 87, 42, 54, 89, 85, 5, 60, 92, 92, 56],
 [94, 25, 93, 74, 48, 83, 37, 1, 74, 77, 32, 15, 56, 10, 7, 52, 85, 25, 79, 9, 74, 46, 39, 73, 32, 58, 85, 63, 58, 39, 80, 71, 49, 56, 97, 43, 15, 63, 29, 56, 10, 84, 8, 12, 3, 16, 16, 25, 13, 13, 14, 34, 15, 36, 78, 36, 9, 18, 7, 8, 96, 96, 48, 35, 59, 40, 0, 4, 20, 71, 89, 3, 24, 89, 96, 99, 65, 92, 19, 51, 18, 90, 90, 77, 51, 1, 84, 19, 78, 66, 90, 29, 20, 57, 40, 39, 11, 50, 81, 37, 98, 23, 10, 64, 22, 28, 46, 64, 85, 51, 54, 21, 80, 47, 17, 60, 1, 74, 76, 13, 85, 70, 98, 26, 32, 87, 21, 13, 13, 32, 8, 2, 84, 28, 52, 14, 99, 13, 80, 82, 55, 59, 45, 4, 37, 41, 64, 78, 32, 24, 42, 33, 36, 30, 73, 94, 15, 48, 23, 36, 6, 50, 2, 94, 8, 13, 97, 51, 57, 68, 11, 65, 76, 83, 59, 87, 54, 9, 27, 97, 67, 53, 43, 43, 21, 7, 19, 60, 81, 24, 70, 38, 96, 37, 20, 78, 76, 15, 75, 80],
 [11, 77, 32, 8, 14, 11, 69, 68, 90, 68, 43, 79, 51, 86, 40, 17, 79, 77, 7, 81, 86, 85, 90, 36, 70, 94, 19, 36, 66, 8, 86, 8, 95, 27, 37, 58, 88, 78, 84, 18, 38, 48, 97, 87, 75, 63, 82, 3, 60, 89, 2, 26, 73, 95, 40, 28, 84, 25, 73, 80, 81, 66, 87, 36, 52, 43, 12, 52, 46, 81, 52, 82, 6, 98, 18, 24, 11, 90, 88, 75, 47, 8, 8, 36, 29, 93, 5, 56, 70, 31, 48, 39, 34, 45, 56, 55, 69, 75, 7, 44, 48, 35, 63, 10, 69, 93, 67, 8, 67, 21, 33, 15, 43, 51, 38, 64, 86, 68, 69, 83, 24, 89, 1, 34, 36, 81, 27, 13, 35, 47, 16, 15, 24, 62, 66, 30, 71, 26, 20, 49, 83, 9, 36, 35, 13, 53, 96, 7, 97, 7, 87, 95, 58, 52, 27, 83, 75, 22, 61, 15, 44, 31, 74, 67, 79, 57, 81, 37, 70, 64, 49, 31, 37, 41, 82, 69, 85, 10, 31, 33, 50, 83, 47, 77, 12, 92, 88, 4, 53, 20, 90, 92, 48, 55, 83, 65, 90, 23, 41, 47],
 [5, 96, 6, 78, 34, 64, 12, 23, 4, 49, 20, 25, 27, 86, 66, 41, 59, 32, 24, 3, 42, 25, 37, 31, 33, 1, 90, 79, 69, 83, 23, 20, 20, 64, 5, 21, 89, 21, 13, 98, 32, 91, 49, 88, 24, 45, 75, 25, 9, 7, 8, 23, 2, 7, 33, 5, 81, 70, 67, 80, 38, 22, 71, 1, 85, 85, 92, 27, 37, 52, 10, 83, 76, 40, 82, 47, 70, 76, 74, 91, 66, 0, 43, 99, 6, 12, 3, 44, 30, 26, 32, 64, 86, 48, 52, 36, 92, 17, 16, 43, 21, 76, 29, 2, 98, 26, 74, 62, 71, 15, 96, 7, 38, 10, 1, 35, 14, 61, 20, 70, 72, 34, 14, 52, 47, 3, 50, 19, 48, 35, 14, 54, 39, 93, 30, 50, 22, 49, 70, 84, 82, 29, 81, 96, 9, 34, 42, 94, 53, 97, 59, 79, 44, 29, 4, 15, 77, 74, 32, 93, 7, 42, 74, 15, 42, 33, 25, 73, 25, 72, 34, 93, 58, 79, 24, 55, 51, 79, 76, 31, 27, 68, 42, 17, 12, 62, 38, 27, 97, 59, 59, 12, 66, 40, 98, 27, 17, 55, 78, 87],
 [6, 50, 33, 75, 53, 23, 78, 15, 91, 24, 82, 36, 7, 25, 47, 88, 65, 48, 44, 64, 27, 26, 46, 23, 73, 83, 30, 39, 2, 97, 39, 7, 8, 21, 14, 43, 56, 30, 3, 44, 28, 96, 57, 70, 85, 40, 65, 56, 34, 19, 74, 41, 65, 70, 60, 57, 31, 23, 69, 3, 50, 35, 18, 21, 52, 41, 28, 32, 11, 23, 11, 10, 89, 5, 44, 12, 79, 11, 28, 69, 29, 87, 63, 68, 66, 93, 86, 56, 83, 77, 58, 19, 50, 7, 11, 1, 4, 87, 20, 93, 12, 59, 11, 14, 7, 18, 34, 71, 4, 8, 73, 25, 67, 41, 30, 46, 2, 67, 76, 43, 13, 45, 98, 95, 63, 97, 6, 52, 90, 88, 96, 48, 27, 36, 29, 80, 76, 59, 12, 66, 10, 8, 21, 4, 96, 5, 94, 90, 38, 56, 52, 62, 51, 18, 47, 42, 12, 28, 43, 13, 8, 56, 88, 20, 37, 54, 89, 9, 19, 10, 31, 51, 3, 83, 50, 44, 1, 25, 43, 9, 28, 56, 55, 36, 0, 51, 45, 51, 49, 11, 98, 15, 32, 14, 48, 6, 35, 41, 28, 53],
