[
 [76, 76, 94, 34, 85, 33, 22, 60, 84, 7, 91, 60, 92, 68, 12, 53, 96, 63, 71, 29, 25, 15, 2, 77, 56, 2, 83, 95, 71, 47, 11, 53, 15, 68, 38, 6, 19, 32, 15, 7, 74, 84, 61, 23, 45, 69, 34, 46, 34, 11, 64, 80, 11, 26, 12, 82, 88, 61, 56, 14, 99, 67, 75, 18, 1, 69, 57, 48, 35, 21, 96, 75, 14, 17, 48, 41, 35, 80, 0, 46, 25, 80, 46, 95, 44, 61, 70, 93, 42, 39, 97, 90, 65, 24, 21, 89, 74, 68, 13, 80],
 [86, 88, 63, 52, 14, 99, 66, 66, 66, 47, 15, 87, 52, 47, 82, 48, 47, 31, 18, 50, 12, 16, 50, 16, 94, 88, 3, 0, 69, 35, 21, 45, 82, 7, 14, 11, 83, 25, 0, 24, 98, 35, 32, 72, 52, 51, 24, 64, 25, 13, 9, 16, 27, 33, 74, 67, 99, 77, 22, 18, 0, 84, 90, 46, 56, 26, 59, 36, 23, 77, 31, 40, 0, 45, 6, 87, 8, 39, 25, 2, 40, 0, 86, 17, 87, 93, 83, 3, 7, 80, 32, 97, 67, 88, 16, 77, 7, 24, 70, 84],
 [3, 19, 99, 12, 18, 33, 5, 90, 87, 71, 77, 90, 2, 75, 25, 45, 93, 26, 5, 48, 93, 97, 22, 59, 72, 85, 52, 68, 48, 96, 94, 14, 69, 45, 34, 57, 68, 44, 67, 63, 17, 73, 57, 5, 68, 12, 94, 95, 17, 16, 66, 56, 14, 87, 60, 43, 70, 75, 27, 19, 7, 13, 66, 92, 5, 71, 53, 92, 60, 84, 97, 96, 63, 66, 65, 60, 38, 62, 2, 63, 64, 8, 75, 92, 94, 8, 82, 19, 90, 30, 51, 0, 83, 51, 89, 78, 88, 10, 62, 57],
 [24, 49, 89, 64, 68, 58, 53, 92, 95, 10, 36, 26, 88, 50, 95, 36, 14, 99, 27, 20, 49, 84, 76, 44, 50, 85, 89, 69, 91, 79, 85, 54, 45, 96, 37, 79, 82, 29, 59, 87, 47, 51, 20, 81, 51, 10, 41, 0, 64, 38, 48, 18, 36, 25, 13, 15, 99, 38, 87, 21, 88, 28, 41, 52, 82, 58, 51, 38, 18, 3, 21, 87, 47, 40, 0, 89, 80, 55, 48, 28, 27, 46, 27, 37, 58, 51, 51, 84, 43, 69, 95, 64, 43, 23, 97, 24, 64, 8, 7, 31],
 [41, 87, 34, 61, 51, 79, 56, 58, 45, 8, 24, 92, 87, 87, 31, 13, 51, 24, 44, 13, 52, 93, 27, 27, 13, 50, 57, 95, 48, 40, 81, 4, 56, 14, 59, 99, 91, 93, 19, 86, 83, 71, 44, 3, 39, 30, 71, 76, 61, 90, 50, 35, 24, 11, 66, 10, 71, 25, 41, 4, 51, 93, 17, 99, 98, 57, 81, 78, 80, 86, 29, 49, 63, 40, 11, 83, 83, 32, 28, 2, 37, 88, 19, 23, 97, 56, 38, 36, 27, 59, 97, 29, 54, 24, 7, 12, 13, 98, 83, 70],
 [79, 47, 6, 84, 31, 51, 85, 30, 13, 31, 75, 74, 73, 48, 71, 74, 37, 12, 23, 25, 0, 31, 75, 29, 15, 42, 6, 16, 4, 91, 25, 4, 63, 17, 58, 89, 65, 80, 7, 77, 6, 44, 6, 39, 89, 58, 16, 38, 29, 82, 36, 60, 38, 39, 11, 1, 77, 80, 28, 31, 80, 20, 81, 5, 25, 37, 65, 19, 47, 13, 52, 31, 75, 64, 56, 30, 72, 96, 93, 67, 23, 57, 21, 96, 30, 40, 77, 20, 90, 85, 15, 24, 87, 41, 64, 17, 82, 32, 55, 62],
 [19, 84, 65, 35, 69, 56, 42, 19, 58, 28, 48, 79, 72, 7, 72, 24, 87, 4, 30, 79, 79, 64, 43, 21, 47, 24, 44, 10, 19, 37, 11, 69, 34, 58, 9, 96, 54, 64, 2, 27, 86, 0, 27, 42, 94, 32, 74, 30, 14, 32, 10, 13, 15, 64, 38, 89, 69, 9, 48, 43, 33, 51, 18, 37, 23, 22, 62, 31, 81, 86, 17, 32, 9, 3, 86, 68, 25, 30, 49, 86, 71, 22, 62, 79, 73, 59, 33, 52, 38, 49, 51, 27, 74, 76, 89, 59, 92, 22, 4, 57],
 [52, 94, 80, 86, 35, 28, 35, 47, 30, 38, 3, 49, 43, 91, 88, 13, 42, 62, 37, 57, 53, 15, 95, 70, 22, 81, 3, 58, 83, 54, 0, 43, 20, 92, 9, 85, 70, 72, 29, 49, 98, 79, 1, 74, 99, 84, 65, 37, 50, 69, 57, 34, 82, 20, 1, 63, 19, 5, 43, 70, 50, 63, 85, 27, 76, 29, 57, 51, 88, 67, 51, 8, 27, 86, 0, 68, 60, 19, 76, 6, 80, 57, 0, 53, 76, 86, 44, 99, 73, 71, 36, 88, 99, 14, 10, 25, 18, 44, 35, 22],
 [89, 43, 16, 3, 53, 61, 73, 79, 79, 78, 51, 37, 87, 89, 11, 58, 26, 97, 22, 39, 27, 18, 15, 33, 89, 70, 34, 87, 38, 75, 9, 55, 1, 23, 54, 72, 4, 57, 58, 71, 44, 88, 76, 63, 70, 33, 2, 3, 32, 43, 66, 18, 96, 66, 74, 32, 72, 84, 69, 96, 12, 98, 83, 84, 60, 5, 52, 94, 93, 13, 52, 87, 46, 92, 32, 41, 97, 59, 77, 80, 1, 93, 90, 26, 47, 94, 43, 57, 40, 25, 56, 99, 43, 28, 73, 35, 58, 43, 84, 50],
 [44, 93, 68, 31, 63, 9, 32, 79, 85, 36, 45, 55, 8, 66, 21, 28, 32, 74, 32, 53, 88, 49, 18, 18, 61, 33, 17, 79, 17, 61, 82, 23, 85, 99, 73, 35, 1, 50, 70, 51, 61, 18, 24, 43, 77, 58, 39, 27, 56, 21, 62, 15, 98, 24, 86, 96, 61, 77, 22, 84, 12, 22, 23, 45, 79, 75, 47, 35, 72, 10, 4, 31, 99, 19, 36, 26, 78, 43, 38, 75, 46, 19, 93, 68, 33, 81, 75, 29, 54, 25, 65, 39, 67, 23, 90, 83, 24, 12, 94, 56],
 [79, 21, 33, 18, 53, 33, 2, 29, 22, 91, 31, 59, 98, 89, 91, 16, 68, 88, 92, 95, 2, 53, 90, 47, 52, 22, 75, 80, 70, 75, 22, 95, 66, 85, 20, 0, 59, 15, 68, 28, 22, 68, 23, 83, 40, 68, 63, 0, 71, 63, 18, 13, 66, 51, 30, 50, 57, 8, 62, 90, 74, 72, 59, 63, 18, 56, 1, 33, 50, 37, 64, 21, 9, 11, 94, 11, 34, 13, 78, 40, 75, 96, 55, 94, 90, 60, 8, 11, 72, 84, 59, 25, 78, 76, 60, 90, 41, 27, 89, 39],
 [87, 84, 78, 97, 98, 81, 83, 38, 99, 89, 21, 23, 39, 59, 47, 54, 12, 54, 68, 21, 83, 95, 50, 8, 37, 68, 85, 37, 55, 26, 32, 24, 77, 77, 49, 17, 73, 83, 39, 69, 55, 91, 95, 82, 65, 78, 92, 36, 9, 19, 28, 44, 92, 22, 16, 17, 80, 77, 81, 71, 91, 82, 95, 44, 64, 83, 41, 14, 44, 85, 50, 28, 5, 71, 55, 47, 3, 40, 78, 41, 60, 16, 18, 48, 79, 36, 96, 26, 22, 17, 15, 85, 15, 24, 81, 11, 30, 49, 91, 4],
 [60, 81, 18, 59, 84, 52, 82, 14, 72, 54, 68, 84, 76, 55, 45, 51, 64, 45, 86, 66, 41, 97, 81, 80, 79, 5, 90, 40, 69, 92, 11, 41, 80, 48, 3, 66, 68, 52, 23, 34, 77, 98, 90, 52, 20, 22, 43, 81, 35, 10, 32, 74, 66, 74, 81, 41, 90, 24, 65, 22, 42, 55, 9, 10, 37, 68, 88, 7, 75, 40, 30, 91, 93, 71, 18, 38, 46, 67, 24, 41, 66, 44, 1, 76, 8, 59, 74, 77, 66, 43, 85, 87, 49, 62, 41, 35, 16, 76, 66, 9],
 [60, 11, 58, 91, 0, 52, 2, 77, 5, 86, 92, 68, 35, 53, 43, 66, 7, 42, 84, 85, 67, 62, 80, 11, 60, 93, 78, 35, 45, 77, 76, 80, 29, 29, 1, 8, 5, 2, 28, 16, 52, 57, 71, 72, 79, 35, 1, 14, 73, 45, 49, 11, 65, 22, 40, 92, 75, 89, 64, 89, 8, 29, 5, 80, 35, 45, 68, 5, 49, 78, 59, 9, 23, 50, 6, 48, 72, 38, 92, 83, 11, 21, 96, 35, 72, 8, 65, 56, 75, 27, 73, 89, 57, 3, 27, 39, 73, 51, 77, 94],
 [40, 80, 7, 96, 41, 39, 60, 93, 72, 59, 32, 99, 62, 24, 76, 28, 19, 7, 9, 83, 40, 53, 47, 92, 57, 27, 23, 79, 41, 46, 99, 79, 98, 56, 97, 58, 76, 46, 10, 61, 19, 45, 88, 29, 57, 18, 43, 53, 40, 46, 1, 60, 32, 96, 64, 31, 19, 77, 51, 2, 78, 77, 94, 88, 36, 44, 9, 84, 37, 86, 2, 80, 50, 46, 44, 47, 11, 51, 52, 51, 82, 43, 8, 73, 86, 57, 42, 69, 26, 51, 78, 1, 98, 93, 19, 42, 82, 93, 39, 47],
 [78, 45, 14, 70, 6, 39, 51, 94, 16, 96, 33, 15, 68, 14, 0, 12, 55, 79, 15, 21, 52, 26, 19, 76, 52, 14, 73, 29, 29, 86, 76, 26, 82, 64, 86, 26, 76, 2, 53, 54, 91, 2, 65, 76, 11, 53, 18, 33, 37, 19, 46, 41, 6, 0, 51, 84, 81, 20, 22, 65, 58, 37, 97, 66, 32, 70, 17, 85, 54, 12, 46, 98, 45, 95, 81, 30, 4, 10, 21, 72, 41, 59, 33, 68, 28, 83, 22, 54, 44, 83, 93, 88, 52, 41, 41, 33, 7, 94, 79, 0],
 [0, 25, 47, 52, 82, 83, 51, 23, 73, 8, 47, 21, 15, 45, 45, 48, 42, 46, 84, 15, 77, 50, 77, 76, 58, 25, 97, 4, 54, 34, 88, 82, 60, 52, 96, 83, 3, 89, 87, 11, 1, 12, 39, 83, 65, 10, 42, 71, 35, 25, 65, 1, 75, 65, 13, 66, 67, 52, 21, 20, 90, 90, 63, 42, 22, 91, 64, 96, 39, 89, 75, 17, 7, 27, 88, 60, 64, 53, 89, 78, 39, 80, 17, 10, 57, 5, 78, 76, 42, 86, 78, 6, 54, 17, 49, 37, 80, 23, 25, 64],
 [17, 60, 98, 60, 75, 33, 49, 88, 59, 13, 29, 97, 38, 76, 93, 72, 98, 57, 53, 89, 74, 9, 27, 57, 78, 92, 66, 87, 0, 18, 19, 24, 99, 73, 75, 87, 50, 16, 29, 11, 35, 0, 17, 22, 68, 11, 35, 54, 11, 23, 69, 19, 49, 52, 69, 86, 82, 33, 82, 55, 27, 31, 82, 17, 7, 65, 96, 74, 37, 38, 8, 56, 91, 1, 38, 90, 66, 99, 8, 0, 43, 47, 16, 5, 56, 6, 74, 72, 73, 79, 53, 8, 17, 37, 78, 29, 70, 75, 40, 40],
 [16, 96, 92, 47, 21, 36, 87, 20, 27, 4, 88, 56, 97, 0, 64, 21, 62, 27, 99, 3, 68, 78, 84, 27, 27, 71, 31, 34, 85, 75, 90, 69, 8, 84, 5, 66, 96, 88, 90, 38, 10, 56, 72, 80, 26, 5, 60, 41, 94, 45, 18, 60, 86, 68, 65, 18, 1, 3, 0, 22, 28, 2, 91, 99, 43, 28, 9, 87, 77, 52, 30, 89, 16, 23, 84, 87, 33, 72, 96, 20, 93, 62, 38, 64, 61, 79, 48, 12, 28, 45, 6, 72, 44, 13, 94, 44, 49, 12, 41, 32],
 [67, 23, 22, 2, 67, 12, 37, 14, 71, 20, 50, 59, 51, 49, 89, 29, 11, 30, 0, 54, 59, 72, 39, 79, 26, 50, 82, 55, 58, 48, 80, 11, 84, 9, 89, 98, 26, 2, 43, 16, 47, 54, 87, 48, 53, 79, 70, 70, 27, 51, 90, 51, 21, 24, 31, 72, 8, 56, 14, 62, 50, 88, 77, 51, 98, 13, 16, 72, 40, 18, 36, 67, 15, 62, 29, 67, 81, 70, 43, 53, 82, 61, 15, 20, 32, 28, 20, 44, 76, 89, 37, 78, 98, 80, 93, 13, 43, 34, 87, 47],
 [35, 95, 84, 87, 42, 60, 1, 48, 17, 23, 74, 11, 45, 73, 15, 53, 56, 32, 94, 5, 9, 73, 68, 61, 9, 26, 86, 34, 78, 5, 98, 52, 98, 62, 79, 58, 52, 78, 94, 70, 11, 51, 46, 94, 64, 70, 24, 1, 30, 54, 53, 95, 78, 26, 13, 65, 40, 72, 45, 87, 68, 63, 56, 80, 9, 9, 72, 18, 31, 81, 28, 88, 37, 36, 7, 90, 88, 71, 22, 13, 40, 47, 5, 97, 75, 52, 23, 21, 18, 60, 65, 23, 87, 60, 41, 70, 30, 32, 47, 91],
 [17, 24, 95, 0, 13, 70, 55, 83, 24, 86, 40, 74, 26, 72, 86, 27, 4, 2, 2, 81, 42, 86, 28, 14, 67, 79, 91, 50, 79, 68, 42, 82, 40, 78, 96, 42, 43, 42, 22, 10, 88, 84, 13, 10, 50, 88, 14, 23, 48, 18, 86, 86, 47, 52, 68, 0, 30, 71, 0, 87, 44, 21, 5, 77, 13, 19, 5, 60, 59, 32, 12, 98, 86, 23, 32, 98, 67, 16, 51, 76, 9, 11, 90, 29, 47, 95, 17, 16, 67, 37, 72, 26, 84, 36, 49, 41, 57, 2, 86, 92],
 [77, 79, 55, 18, 86, 50, 4, 51, 57, 18, 4, 55, 84, 50, 89, 7, 45, 85, 69, 29, 39, 24, 95, 23, 98, 41, 22, 6, 73, 61, 37, 97, 10, 81, 49, 28, 24, 27, 80, 51, 31, 56, 89, 77, 64, 11, 54, 65, 13, 9, 17, 23, 48, 24, 99, 97, 1, 25, 82, 15, 29, 20, 39, 45, 59, 14, 94, 85, 75, 99, 73, 63, 72, 79, 20, 33, 75, 96, 0, 27, 40, 68, 72, 40, 79, 82, 36, 65, 92, 26, 11, 9, 39, 8, 54, 57, 32, 16, 8, 5],
 [21, 93, 79, 81, 11, 39, 86, 99, 91, 46, 79, 23, 90, 96, 48, 93, 20, 90, 47, 66, 88, 10, 39, 57, 82, 87, 56, 11, 48, 96, 45, 22, 77, 70, 16, 37, 57, 21, 41, 79, 72, 75, 75, 17, 47, 42, 50, 71, 48, 84, 40, 49, 31, 40, 5, 36, 39, 47, 24, 40, 19, 43, 38, 80, 40, 18, 29, 51, 14, 31, 1, 54, 43, 68, 33, 46, 53, 34, 80, 43, 85, 79, 44, 40, 97, 68, 65, 74, 15, 67, 65, 34, 44, 51, 83, 32, 93, 63, 24, 96],
 [70, 61, 43, 92, 15, 30, 49, 52, 64, 54, 22, 85, 65, 58, 23, 83, 60, 96, 13, 69, 11, 54, 16, 93, 76, 9, 36, 20, 40, 92, 54, 2, 35, 34, 13, 68, 42, 59, 65, 7, 17, 3, 70, 43, 51, 63, 78, 10, 86, 74, 97, 93, 43, 23, 63, 17, 46, 31, 30, 31, 7, 31, 7, 78, 21, 47, 85, 95, 75, 87, 19, 95, 77, 85, 92, 7, 1, 83, 4, 8, 49, 31, 41, 50, 12, 40, 85, 5, 36, 20, 56, 20, 31, 96, 26, 63, 74, 80, 94, 79],
 [52, 26, 47, 22, 37, 89, 39, 0, 7, 68, 75, 71, 52, 80, 64, 17, 35, 91, 66, 60, 8, 28, 70, 52, 33, 84, 78, 14, 86, 64, 11, 32, 0, 98, 64, 46, 13, 42, 62, 59, 69, 64, 82, 81, 29, 50, 3, 31, 74, 66, 69, 13, 13, 8, 68, 64, 59, 88, 19, 4, 0, 0, 92, 3, 3, 27, 44, 13, 15, 26, 14, 68, 99, 30, 22, 15, 37, 69, 3, 79, 11, 93, 98, 65, 70, 17, 86, 48, 23, 63, 48, 98, 74, 50, 84, 31, 14, 20, 69, 42],
 [43, 74, 38, 79, 90, 58, 34, 83, 48, 0, 18, 38, 13, 92, 53, 56, 0, 87, 63, 12, 13, 80, 43, 92, 59, 40, 23, 17, 82, 25, 57, 70, 56, 97, 76, 65, 37, 73, 96, 27, 5, 62, 16, 92, 24, 0, 50, 19, 43, 48, 93, 23, 15, 60, 41, 24, 65, 83, 33, 20, 1, 20, 19, 71, 84, 34, 1, 26, 83, 61, 36, 73, 33, 73, 49, 46, 46, 95, 88, 2, 51, 84, 49, 23, 24, 25, 14, 74, 44, 62, 72, 53, 94, 7, 0, 99, 85, 61, 85, 97],
 [1, 2, 52, 1, 43, 91, 47, 47, 76, 94, 63, 42, 55, 26, 86, 7, 45, 32, 62, 92, 8, 0, 79, 65, 12, 60, 21, 50, 74, 90, 81, 92, 31, 43, 99, 59, 53, 48, 33, 98, 11, 73, 99, 42, 8, 72, 55, 82, 34, 17, 28, 60, 9, 73, 53, 36, 10, 51, 12, 31, 4, 49, 71, 41, 71, 62, 94, 62, 23, 63, 57, 22, 87, 30, 64, 56, 61, 65, 20, 86, 1, 69, 44, 53, 11, 87, 27, 21, 8, 4, 21, 53, 43, 49, 51, 24, 91, 22, 56, 28],
 [66, 64, 43, 21, 3, 24, 70, 94, 71, 66, 46, 71, 87, 65, 51, 32, 48, 41, 47, 89, 41, 88, 89, 95, 60, 80, 59, 62, 92, 62, 4, 74, 27, 19, 59, 67, 90, 80, 65, 84, 22, 25, 40, 28, 56, 19, 20, 42, 42, 38, 42, 6, 18, 87, 46, 55, 98, 60, 94, 38, 48, 21, 97, 88, 47, 25, 11, 47, 31, 49, 51, 15, 32, 40, 1, 10, 20, 59, 25, 41, 55, 49, 81, 36, 99, 69, 53, 82, 66, 16, 51, 28, 9, 23, 72, 71, 12, 71, 43, 58],
 [80, 21, 2, 45, 45, 68, 45, 46, 2, 21, 85, 77, 94, 11, 16, 23, 89, 57, 69, 29, 26, 54, 53, 69, 82, 75, 49, 53, 84, 22, 64, 55, 89, 47, 5, 36, 16, 86, 66, 24, 73, 48, 58, 21, 44, 33, 20, 52, 21, 29, 46, 18, 94, 77, 58, 90, 37, 92, 23, 31, 37, 52, 74, 24, 48, 15, 5, 69, 97, 71, 27, 80, 72, 71, 12, 33, 82, 41, 26, 90, 2, 41, 1, 36, 54, 4, 24, 26, 1, 68, 33, 68, 58, 5, 78, 35, 33, 6, 93, 96],
 [37, 75, 14, 81, 32, 0, 30, 43, 18, 19, 99, 63, 90, 56, 34, 10, 60, 95, 7, 28, 11, 10, 69, 58, 78, 42, 57, 18, 94, 26, 27, 43, 15, 26, 61, 5, 92, 38, 9, 33, 52, 23, 99, 41, 30, 31, 61, 74, 35, 79, 8, 15, 51, 12, 98, 23, 17, 1, 19, 8, 29, 97, 3, 91, 24, 29, 90, 54, 8, 52, 42, 32, 74, 39, 83, 97, 6, 42, 45, 62, 10, 25, 65, 48, 89, 19, 33, 56, 77, 52, 15, 90, 80, 13, 81, 63, 4, 6, 15, 68],
 [74, 33, 38, 60, 14, 44, 86, 3, 57, 32, 92, 64, 28, 68, 74, 27, 60, 70, 17, 1, 21, 27, 24, 19, 71, 88, 65, 64, 93, 65, 45, 69, 28, 18, 97, 26, 60, 1, 17, 83, 74, 73, 79, 34, 5, 91, 77, 93, 22, 20, 69, 94, 64, 29, 62, 16, 93, 88, 88, 14, 71, 20, 48, 71, 12, 54, 2, 34, 54, 56, 8, 50, 14, 53, 95, 95, 69, 6, 83, 78, 26, 69, 21, 58, 56, 97, 90, 35, 56, 23, 39, 73, 20, 32, 40, 89, 84, 8, 4, 5],
 [47, 66, 75, 26, 68, 9, 21, 15, 96, 52, 38, 4, 13, 87, 16, 90, 93, 98, 5, 23, 67, 3, 20, 76, 80, 9, 99, 37, 34, 19, 60, 95, 64, 70, 19, 64, 18, 27, 3, 66, 37, 85, 56, 10, 9, 60, 39, 42, 85, 41, 14, 87, 38, 25, 65, 4, 97, 37, 49, 66, 79, 8, 56, 48, 56, 44, 41, 87, 76, 16, 11, 45, 17, 63, 9, 23, 35, 68, 14, 91, 23, 68, 35, 40, 98, 36, 39, 85, 65, 72, 97, 23, 12, 88, 29, 36, 90, 29, 51, 88],
 [57, 40, 5, 66, 1, 35, 36, 5, 90, 16, 21, 7, 59, 10, 97, 81, 38, 64, 37, 24, 33, 20, 10, 74, 72, 55, 49, 52, 79, 30, 66, 74, 6, 97, 97, 60, 31, 82, 80, 16, 44, 46, 76, 14, 1, 37, 87, 44, 37, 98, 18, 39, 10, 9, 47, 33, 27, 89, 46, 57, 50, 74, 44, 19, 7, 41, 14, 83, 54, 64, 21, 84, 69, 14, 13, 46, 16, 45, 79, 47, 17, 93, 95, 33, 12, 94, 90, 70, 41, 6, 5, 68, 9, 46, 24, 21, 24, 84, 58, 38],
 [99, 18, 64, 90, 16, 17, 35, 18, 66, 59, 99, 26, 73, 50, 9, 33, 28, 11, 80, 69, 74, 33, 63, 46, 93, 86, 37, 68, 34, 18, 50, 22, 22, 49, 93, 5, 43, 47, 49, 79, 27, 28, 93, 39, 16, 30, 64, 21, 78, 98, 28, 78, 42, 76, 52, 37, 85, 54, 29, 38, 8, 55, 66, 86, 17, 78, 93, 18, 31, 45, 3, 77, 24, 55, 24, 52, 43, 52, 54, 46, 79, 4, 98, 7, 46, 11, 24, 27, 29, 3, 50, 18, 76, 18, 6, 2, 99, 51, 68, 48],
 [83, 72, 19, 89, 57, 43, 2, 78, 50, 37, 93, 15, 17, 31, 49, 27, 38, 52, 7, 69, 92, 68, 92, 72, 3, 21, 0, 66, 69, 61, 58, 85, 16, 98, 35, 26, 54, 53, 19, 44, 17, 22, 73, 71, 86, 59, 72, 58, 90, 63, 46, 33, 19, 89, 88, 68, 28, 98, 29, 90, 33, 41, 22, 39, 30, 10, 77, 56, 84, 5, 72, 7, 41, 14, 45, 44, 19, 48, 22, 33, 43, 66, 0, 78, 98, 35, 93, 72, 6, 75, 73, 5, 90, 93, 92, 87, 1, 59, 99, 6],
 [14, 41, 24, 29, 31, 7, 13, 57, 27, 21, 33, 80, 47, 67, 27, 40, 42, 41, 50, 11, 93, 86, 23, 13, 93, 2, 94, 9, 95, 14, 92, 52, 81, 75, 76, 3, 77, 40, 6, 40, 53, 63, 54, 97, 53, 65, 11, 81, 51, 5, 22, 93, 58, 88, 14, 72, 53, 8, 28, 79, 37, 28, 4, 0, 79, 32, 78, 83, 62, 1, 45, 87, 13, 53, 22, 83, 4, 10, 81, 0, 87, 31, 81, 47, 85, 79, 7, 67, 36, 0, 74, 12, 69, 59, 40, 72, 40, 17, 76, 97],
 [68, 93, 31, 77, 72, 77, 45, 38, 98, 55, 79, 94, 6, 0, 14, 33, 92, 41, 96, 48, 59, 21, 52, 80, 99, 76, 49, 14, 15, 22, 25, 69, 61, 93, 75, 39, 78, 60, 83, 29, 94, 29, 56, 82, 96, 7, 77, 73, 89, 29, 46, 60, 41, 13, 42, 77, 73, 83, 97, 82, 58, 84, 97, 28, 2, 58, 45, 70, 67, 49, 14, 68, 43, 1, 21, 21, 86, 66, 74, 18, 97, 33, 66, 82, 1, 94, 79, 98, 95, 79, 94, 79, 53, 37, 62, 62, 87, 70, 74, 35],
 [31, 47, 21, 36, 31, 59, 29, 86, 79, 61, 84, 32, 61, 6, 2, 8, 62, 46, 30, 59, 64, 74, 84, 77, 82, 6, 98, 91, 54, 48, 51, 37, 59, 97, 46, 73, 81, 95, 33, 35, 46, 78, 52, 72, 74, 79, 10, 12, 44, 16, 92, 53, 9, 19, 86, 16, 31, 80, 95, 82, 71, 61, 38, 16, 61, 58, 20, 85, 39, 90, 19, 37, 65, 16, 36, 55, 87, 88, 29, 37, 11, 83, 1, 40, 75, 61, 45, 16, 97, 70, 52, 9, 46, 41, 9, 4, 73, 74, 31, 46],
 [60, 84, 53, 76, 42, 42, 14, 89, 39, 80, 7, 49, 28, 15, 33, 68, 98, 80, 66, 4, 25, 62, 77, 47, 15, 33, 19, 72, 50, 87, 41, 12, 10, 46, 47, 37, 70, 46, 19, 46, 11, 38, 76, 35, 23, 1, 91, 83, 20, 98, 8, 59, 26, 20, 45, 19, 66, 8, 3, 66, 86, 5, 68, 57, 66, 56, 66, 46, 34, 85, 9, 11, 28, 57, 3, 35, 4, 13, 88, 91, 63, 20, 60, 2, 38, 14, 47, 85, 45, 38, 0, 99, 60, 67, 94, 10, 53, 9, 8, 84],
 [44, 59, 43, 33, 18, 19, 11, 89, 0, 77, 32, 65, 54, 8, 24, 17, 73, 67, 26, 25, 78, 79, 95, 54, 58, 92, 75, 30, 75, 88, 66, 9, 75, 18, 60, 7, 7, 36, 31, 20, 9, 86, 91, 84, 68, 13, 11, 77, 37, 11, 16, 15, 51, 83, 69, 17, 13, 13, 37, 49, 64, 84, 28, 14, 81, 7, 70, 18, 47, 20, 28, 57, 36, 18, 50, 10, 90, 20, 47, 39, 75, 31, 79, 8, 40, 27, 31, 57, 50, 24, 53, 4, 55, 78, 64, 80, 45, 97, 2, 82],
 [69, 40, 85, 54, 83, 48, 25, 3, 62, 47, 68, 22, 73, 46, 61, 3, 63, 40, 79, 15, 71, 35, 27, 82, 86, 74, 46, 49, 31, 84, 10, 67, 0, 63, 21, 69, 7, 24, 62, 23, 92, 39, 53, 85, 7, 51, 86, 75, 13, 56, 59, 89, 35, 70, 83, 52, 6, 93, 54, 97, 49, 10, 83, 5, 84, 18, 34, 8, 73, 63, 98, 69, 54, 72, 42, 95, 16, 68, 35, 38, 70, 49, 4, 96, 1, 93, 80, 29, 27, 93, 17, 29, 85, 8, 70, 71, 97, 16, 92, 59],
 [34, 65, 11, 78, 67, 28, 40, 4, 77, 47, 84, 12, 50, 33, 68, 72, 72, 99, 22, 50, 61, 3, 91, 75, 52, 23, 28, 30, 72, 8, 45, 54, 66, 1, 51, 47, 62, 83, 53, 90, 26, 68, 2, 76, 19, 67, 46, 98, 74, 40, 7, 98, 18, 40, 21, 17, 75, 61, 36, 21, 42, 3, 32, 50, 6, 4, 77, 78, 74, 9, 31, 25, 11, 49, 36, 43, 62, 85, 10, 86, 97, 36, 11, 32, 61, 48, 98, 78, 59, 14, 20, 92, 4, 93, 20, 64, 68, 22, 5, 93],
 [22, 94, 63, 47, 41, 16, 38, 18, 81, 44, 52, 33, 3, 35, 74, 29, 28, 29, 98, 74, 47, 36, 66, 2, 11, 21, 70, 56, 9, 5, 62, 58, 66, 0, 22, 94, 57, 36, 91, 61, 91, 56, 54, 9, 13, 92, 7, 19, 0, 6, 30, 45, 85, 85, 23, 0, 54, 22, 31, 57, 23, 73, 98, 89, 99, 9, 39, 68, 18, 32, 22, 89, 18, 73, 63, 97, 67, 91, 20, 92, 40, 54, 71, 80, 91, 45, 50, 3, 74, 88, 6, 91, 16, 98, 13, 75, 98, 84, 83, 24],
 [91, 22, 32, 86, 20, 50, 50, 82, 76, 17, 90, 7, 46, 37, 95, 91, 3, 95, 11, 97, 1, 23, 18, 99, 5, 15, 69, 84, 37, 15, 47, 50, 28, 37, 91, 6, 20, 40, 54, 80, 2, 92, 62, 54, 99, 70, 9, 25, 50, 55, 90, 58, 67, 66, 19, 95, 90, 36, 78, 63, 66, 23, 63, 69, 94, 38, 15, 27, 5, 60, 98, 7, 10, 61, 30, 95, 98, 15, 30, 4, 1, 7, 16, 51, 68, 36, 7, 7, 23, 19, 71, 47, 94, 86, 44, 49, 0, 46, 8, 36],
 [49, 78, 9, 5, 75, 22, 75, 66, 88, 97, 11, 76, 10, 82, 26, 14, 47, 78, 97, 37, 5, 71, 67, 42, 55, 95, 45, 58, 24, 12, 41, 1, 86, 22, 57, 48, 22, 50, 65, 77, 52, 69, 30, 6, 7, 51, 96, 53, 43, 66, 55, 55, 76, 6, 30, 1, 34, 84, 64, 72, 10, 44, 46, 64, 38, 41, 88, 22, 33, 35, 43, 29, 70, 27, 41, 7, 32, 60, 94, 79, 56, 64, 66, 15, 68, 64, 18, 66, 98, 2, 8, 99, 26, 24, 76, 67, 50, 4, 85, 28],
